PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38701064","Predictive modelling of transport decisions and resources optimisation in pre-hospital setting using machine learning techniques","Farhat H, Makhlouf A, Gangaram P, El Aifa K, Howland I, Babay Ep Rekik F, Abid C, Khenissi MC, Castle N, Al-Shaikh L, Khadhraoui M, Gargouri I, Laughton J, Alinier G.","PLoS One. 2024 May 3;19(5):e0301472. doi: 10.1371/journal.pone.0301472. eCollection 2024.","Farhat H","PLoS One","2024","2024/05/03","PMC11068197","","10.1371/journal.pone.0301472"
"36990689","Thrombectomy in M2 occlusion compared to M1 occlusion: treatment effects of Thrombolysis In Cerebral Infarction (TICI) 2b and TICI 3 recanalization on functional outcome","Kniep H, Meyer L, Broocks G, Faizy TD, Bechstein M, Brekenfeld C, Flottmann F, van Horn N, Geest V, Winkelmeier L, Alegiani A, Deb-Chatterji M, Hanning U, Thomalla G, Fiehler J, Gellissen S; German Stroke Registry – Endovascular Treatment (GSR – ET).","J Neurointerv Surg. 2023 Dec 21;15(e3):e438-e445. doi: 10.1136/jnis-2022-019898.","Kniep H","J Neurointerv Surg","2023","2023/03/29","PMC10803999","","10.1136/jnis-2022-019898"
"33408218","Prospective validation study of prognostic biomarkers to predict adverse outcomes in patients with COVID-19: a study protocol","Tang B, Shojaei M, Wang Y, Nalos M, Mclean A, Afrasiabi A, Kwan TN, Kuan WS, Zerbib Y, Herwanto V, Gunawan G, Bedognetti D, Zoppoli G, Ballestrero A, Rinchai D, Cremonesi P, Bedognetti M, Matejovic M, Karvunidis T, Macdonald SPJ, Cox AJ, West NP, Cripps AW, Schughart K, Maria A, Chaussabel D, Iredell J, Weng S; PREDICT-19 consortium.","BMJ Open. 2021 Jan 6;11(1):e044497. doi: 10.1136/bmjopen-2020-044497.","Tang B","BMJ Open","2021","2021/01/07","PMC7789210","","10.1136/bmjopen-2020-044497"
"38302323","External Validation of a Digital Pathology-based Multimodal Artificial Intelligence Architecture in the NRG/RTOG 9902 Phase 3 Trial","Ross AE, Zhang J, Huang HC, Yamashita R, Keim-Malpass J, Simko JP, DeVries S, Morgan TM, Souhami L, Dobelbower MC, McGinnis LS, Jones CU, Dess RT, Zeitzer KL, Choi K, Hartford AC, Michalski JM, Raben A, Gomella LG, Sartor AO, Rosenthal SA, Sandler HM, Spratt DE, Pugh SL, Mohamad O, Esteva A, Chen E, Schaeffer EM, Tran PT, Feng FY.","Eur Urol Oncol. 2024 Oct;7(5):1024-1033. doi: 10.1016/j.euo.2024.01.004. Epub 2024 Feb 1.","Ross AE","Eur Urol Oncol","2024","2024/02/01","PMC11289167","NIHMS1964787","10.1016/j.euo.2024.01.004"
"38443092","Systemic lupus in the era of machine learning medicine","Zhan K, Buhler KA, Chen IY, Fritzler MJ, Choi MY.","Lupus Sci Med. 2024 Mar 4;11(1):e001140. doi: 10.1136/lupus-2023-001140.","Zhan K","Lupus Sci Med","2024","2024/03/05","PMC11146397","","10.1136/lupus-2023-001140"
"37641038","Dementia prediction in the general population using clinically accessible variables: a proof-of-concept study using machine learning. The AGES-Reykjavik study","Twait EL, Andaur Navarro CL, Gudnason V, Hu YH, Launer LJ, Geerlings MI.","BMC Med Inform Decis Mak. 2023 Aug 28;23(1):168. doi: 10.1186/s12911-023-02244-x.","Twait EL","BMC Med Inform Decis Mak","2023","2023/08/28","PMC10463542","","10.1186/s12911-023-02244-x"
"32039240","Artificial Intelligence for Cardiac Imaging-Genetics Research","de Marvao A, Dawes TJW, O'Regan DP.","Front Cardiovasc Med. 2020 Jan 21;6:195. doi: 10.3389/fcvm.2019.00195. eCollection 2019.","de Marvao A","Front Cardiovasc Med","2020","2020/02/11","PMC6985036","","10.3389/fcvm.2019.00195"
"40442891","Leveraging large language models for preoperative prevention of cardiopulmonary bypass-associated acute kidney injury","Wang K, Lin L, Zheng R, Nan S, Lu X, Duan H.","Ren Fail. 2025 Dec;47(1):2509786. doi: 10.1080/0886022X.2025.2509786. Epub 2025 May 29.","Wang K","Ren Fail","2025","2025/05/30","PMC12128134","","10.1080/0886022X.2025.2509786"
"40478347","Beyond nodules: body composition as a biomarker for future lung cancer","Wang J, Leader JK, Meng X, Yu T, Wang R, Yuan JM, Wilson D, Pu J.","Eur Radiol. 2025 Jun 6. doi: 10.1007/s00330-025-11735-6. Online ahead of print.","Wang J","Eur Radiol","2025","2025/06/06","","","10.1007/s00330-025-11735-6"
"36153569","The prognostic role of early tumor shrinkage in patients with hepatocellular carcinoma undergoing immunotherapy","Müller L, Gairing SJ, Kloeckner R, Foerster F, Schleicher EM, Weinmann A, Mittler J, Stoehr F, Halfmann MC, Düber C, Galle PR, Hahn F.","Cancer Imaging. 2022 Sep 24;22(1):54. doi: 10.1186/s40644-022-00487-x.","Müller L","Cancer Imaging","2022","2022/09/24","PMC9509639","","10.1186/s40644-022-00487-x"
"38025209","External Validation of a Urinary Biomarker Risk Score for the Prediction of Steroid Responsiveness in Adults With Nephrotic Syndrome","Stone HK, Huang B, Chen C, Ma Q, Bennett MR, Devarajan P.","Kidney Int Rep. 2023 Sep 9;8(11):2458-2468. doi: 10.1016/j.ekir.2023.08.039. eCollection 2023 Nov.","Stone HK","Kidney Int Rep","2023","2023/11/29","PMC10658279","","10.1016/j.ekir.2023.08.039"
"34066001","Survival Prediction in Intrahepatic Cholangiocarcinoma: A Proof of Concept Study Using Artificial Intelligence for Risk Assessment","Müller L, Mähringer-Kunz A, Gairing SJ, Foerster F, Weinmann A, Bartsch F, Heuft LK, Baumgart J, Düber C, Hahn F, Kloeckner R.","J Clin Med. 2021 May 12;10(10):2071. doi: 10.3390/jcm10102071.","Müller L","J Clin Med","2021","2021/06/02","PMC8150393","","10.3390/jcm10102071"
"37714671","Development and validation of a prognostic nomogram for predicting cancer-specific survival in advanced endometrial carcinoma after surgery: a retrospective analysis of the SEER Database","Zheng C, Chen W, Zheng Z, Liang X, Xu X, Fang D, Ma R, Fan F, Ni Y, Zhang P, Wu X.","BMJ Open. 2023 Sep 15;13(9):e070893. doi: 10.1136/bmjopen-2022-070893.","Zheng C","BMJ Open","2023","2023/09/15","PMC10510925","","10.1136/bmjopen-2022-070893"
"30803289","Development and Validation of a Novel Risk Score for In-Hospital Major Bleeding in Acute Myocardial Infarction:-The SWEDEHEART Score","Simonsson M, Winell H, Olsson H, Szummer K, Alfredsson J, Hall M, Dondo TB, Gale CP, Jernberg T.","J Am Heart Assoc. 2019 Mar 5;8(5):e012157. doi: 10.1161/JAHA.119.012157.","Simonsson M","J Am Heart Assoc","2019","2019/02/27","PMC6474938","","10.1161/JAHA.119.012157"
"35033471","Resuscitation Using ECPR During In-Hospital Cardiac Arrest (RESCUE-IHCA) Mortality Prediction Score and External Validation","Tonna JE, Selzman CH, Girotra S, Presson AP, Thiagarajan RR, Becker LB, Zhang C, Rycus P, Keenan HT; American Heart Association Get With the Guidelines–Resuscitation Investigators.","JACC Cardiovasc Interv. 2022 Feb 14;15(3):237-247. doi: 10.1016/j.jcin.2021.09.032. Epub 2022 Jan 12.","Tonna JE","JACC Cardiovasc Interv","2022","2022/01/16","PMC8837656","NIHMS1745844","10.1016/j.jcin.2021.09.032"
"34382940","Development and Validation of Unplanned Extubation Prediction Models Using Intensive Care Unit Data: Retrospective, Comparative, Machine Learning Study","Hur S, Min JY, Yoo J, Kim K, Chung CR, Dykes PC, Cha WC.","J Med Internet Res. 2021 Aug 11;23(8):e23508. doi: 10.2196/23508.","Hur S","J Med Internet Res","2021","2021/08/12","PMC8387891","","10.2196/23508"
"34543353","Replicating prediction algorithms for hospitalization and corticosteroid use in patients with inflammatory bowel disease","Gan RW, Sun D, Tatro AR, Cohen-Mekelburg S, Wiitala WL, Zhu J, Waljee AK.","PLoS One. 2021 Sep 20;16(9):e0257520. doi: 10.1371/journal.pone.0257520. eCollection 2021.","Gan RW","PLoS One","2021","2021/09/20","PMC8452029","","10.1371/journal.pone.0257520"
"33447854","Recommendations for the safe, effective use of adaptive CDS in the US healthcare system: an AMIA position paper","Petersen C, Smith J, Freimuth RR, Goodman KW, Jackson GP, Kannry J, Liu H, Madhavan S, Sittig DF, Wright A.","J Am Med Inform Assoc. 2021 Mar 18;28(4):677-684. doi: 10.1093/jamia/ocaa319.","Petersen C","J Am Med Inform Assoc","2021","2021/01/15","PMC7973467","","10.1093/jamia/ocaa319"
"33198814","Natural language processing algorithms for mapping clinical text fragments onto ontology concepts: a systematic review and recommendations for future studies","Kersloot MG, van Putten FJP, Abu-Hanna A, Cornet R, Arts DL.","J Biomed Semantics. 2020 Nov 16;11(1):14. doi: 10.1186/s13326-020-00231-z.","Kersloot MG","J Biomed Semantics","2020","2020/11/17","PMC7670625","","10.1186/s13326-020-00231-z"
"40354649","Peer Relationships Are a Direct Cause of the Adolescent Mental Health Crisis: Interpretable Machine Learning Analysis of 2 Large Cohort Studies","Stuke H, Schlack R, Erhart M, Kaman A, Ravens-Sieberer U, Irrgang C.","JMIR Public Health Surveill. 2025 May 12;11:e60125. doi: 10.2196/60125.","Stuke H","JMIR Public Health Surveill","2025","2025/05/12","PMC12088615","","10.2196/60125"
"31711094","The Predictive Approaches to Treatment effect Heterogeneity (PATH) Statement: Explanation and Elaboration","Kent DM, van Klaveren D, Paulus JK, D'Agostino R, Goodman S, Hayward R, Ioannidis JPA, Patrick-Lake B, Morton S, Pencina M, Raman G, Ross JS, Selker HP, Varadhan R, Vickers A, Wong JB, Steyerberg EW.","Ann Intern Med. 2020 Jan 7;172(1):W1-W25. doi: 10.7326/M18-3668. Epub 2019 Nov 12.","Kent DM","Ann Intern Med","2020","2019/11/12","PMC7750907","NIHMS1621933","10.7326/M18-3668"
"40538019","Extension and external validation of mapping between the Mini-Mental State Examination and the Clinical Dementia Rating scale in patients with Alzheimer's disease","Brogaard NJ, Hahn-Pedersen JH, Gundgaard J, Polavieja P, Bray BD, Chan MS, Hoang M, Trepel D.","Alzheimers Dement. 2025 Jun;21(6):e70163. doi: 10.1002/alz.70163.","Brogaard NJ","Alzheimers Dement","2025","2025/06/20","PMC12179331","","10.1002/alz.70163"
"40638588","Maternal near-miss prediction model development in Bahir Dar city administration, Northwest Ethiopia","Workineh Y, Alene GD, Fekadu GA.","PLoS One. 2025 Jul 10;20(7):e0328069. doi: 10.1371/journal.pone.0328069. eCollection 2025.","Workineh Y","PLoS One","2025","2025/07/10","PMC12244725","","10.1371/journal.pone.0328069"
"36430052","Development of Predictive Models for Survival among Women with Breast Cancer in Malaysia","Nik Ab Kadir MN, Yaacob NM, Yusof SN, Ab Hadi IS, Musa KI, Mohd Isa SA, Bahtiar B, Adam F, Yahya MM, Hairon SM.","Int J Environ Res Public Health. 2022 Nov 20;19(22):15335. doi: 10.3390/ijerph192215335.","Nik Ab Kadir MN","Int J Environ Res Public Health","2022","2022/11/26","PMC9690612","","10.3390/ijerph192215335"
"34083734","Patient-specific COVID-19 resource utilization prediction using fusion AI model","Tariq A, Celi LA, Newsome JM, Purkayastha S, Bhatia NK, Trivedi H, Gichoya JW, Banerjee I.","NPJ Digit Med. 2021 Jun 3;4(1):94. doi: 10.1038/s41746-021-00461-0.","Tariq A","NPJ Digit Med","2021","2021/06/04","PMC8175333","","10.1038/s41746-021-00461-0"
"33948254","A framework for clinical and translational research in the era of rigor and reproducibility","Wichman C, Smith LM, Yu F.","J Clin Transl Sci. 2020 Aug 19;5(1):e31. doi: 10.1017/cts.2020.523.","Wichman C","J Clin Transl Sci","2020","2021/05/05","PMC8057461","","10.1017/cts.2020.523"
"31665002","Key challenges for delivering clinical impact with artificial intelligence","Kelly CJ, Karthikesalingam A, Suleyman M, Corrado G, King D.","BMC Med. 2019 Oct 29;17(1):195. doi: 10.1186/s12916-019-1426-2.","Kelly CJ","BMC Med","2019","2019/10/31","PMC6821018","","10.1186/s12916-019-1426-2"
"35475536","Use of unstructured text in prognostic clinical prediction models: a systematic review","Seinen TM, Fridgeirsson EA, Ioannou S, Jeannetot D, John LH, Kors JA, Markus AF, Pera V, Rekkas A, Williams RD, Yang C, van Mulligen EM, Rijnbeek PR.","J Am Med Inform Assoc. 2022 Jun 14;29(7):1292-1302. doi: 10.1093/jamia/ocac058.","Seinen TM","J Am Med Inform Assoc","2022","2022/04/27","PMC9196702","","10.1093/jamia/ocac058"
"34713042","Second-Generation Digital Health Platforms: Placing the Patient at the Center and Focusing on Clinical Outcomes","Ilan Y.","Front Digit Health. 2020 Dec 3;2:569178. doi: 10.3389/fdgth.2020.569178. eCollection 2020.","Ilan Y","Front Digit Health","2020","2021/10/29","PMC8521820","","10.3389/fdgth.2020.569178"
"30845996","Important methodological flaws in the recently published clinical prediction model the REMEMBER score","Granholm A, Perner A, Jensen AKG, Møller MH.","Crit Care. 2019 Mar 7;23(1):71. doi: 10.1186/s13054-019-2363-3.","Granholm A","Crit Care","2019","2019/03/09","PMC6407253","","10.1186/s13054-019-2363-3"
"38622702","The development and internal validation of a multivariable model predicting 6-month mortality for people with opioid use disorder presenting to community drug services in England: a protocol","Roberts E, Strang J, Horgan P, Eastwood B.","Diagn Progn Res. 2024 Apr 16;8(1):7. doi: 10.1186/s41512-024-00170-8.","Roberts E","Diagn Progn Res","2024","2024/04/15","PMC11020443","","10.1186/s41512-024-00170-8"
"34296504","Predictive modeling of spread in adult-onset isolated dystonia: Key properties and effect of tremor inclusion","Wang M, Sajobi T, Morgante F, Adler C, Agarwal P, Bäumer T, Berardelli A, Berman BD, Blumin J, Borsche M, Brashear A, Deik A, Duque K, Espay AJ, Ferrazzano G, Feuerstein J, Fox S, Frank S, Hallett M, Jankovic J, LeDoux MS, Leegwater-Kim J, Mahajan A, Malaty IA, Ondo W, Pantelyat A, Pirio-Richardson S, Roze E, Saunders-Pullman R, Suchowersky O, Truong D, Vidailhet M, Shukla AW, Perlmutter JS, Jinnah HA, Martino D.","Eur J Neurol. 2021 Dec;28(12):3999-4009. doi: 10.1111/ene.15031. Epub 2021 Aug 4.","Wang M","Eur J Neurol","2021","2021/07/23","PMC9100858","NIHMS1797827","10.1111/ene.15031"
"37161365","Validated risk prediction models for outcomes of acute kidney injury: a systematic review","Haredasht FN, Vanhoutte L, Vens C, Pottel H, Viaene L, De Corte W.","BMC Nephrol. 2023 May 9;24(1):133. doi: 10.1186/s12882-023-03150-0.","Haredasht FN","BMC Nephrol","2023","2023/05/10","PMC10170731","","10.1186/s12882-023-03150-0"
"33384422","Development and validation of prognostic model for predicting mortality of COVID-19 patients in Wuhan, China","Mei Q, Wang AY, Bryant A, Yang Y, Li M, Wang F, Zhao JW, Ma K, Wu L, Chen H, Luo J, Du S, Halfter K, Li Y, Kurts C, Hu G, Yuan X, Li J.","Sci Rep. 2020 Dec 31;10(1):22451. doi: 10.1038/s41598-020-78870-6.","Mei Q","Sci Rep","2020","2021/01/01","PMC7775455","","10.1038/s41598-020-78870-6"
"39251255","Automated Idiopathic Normal Pressure Hydrocephalus Diagnosis via Artificial Intelligence-Based 3D T1 MRI Volumetric Analysis","Lee J, Kim D, Suh CH, Yun S, Choi KS, Lee S, Jung W, Kim J, Heo H, Shim WH, Jo S, Chung SJ, Lim JS, Kim HS, Kim SJ, Lee JH.","AJNR Am J Neuroradiol. 2025 Jan 8;46(1):33-40. doi: 10.3174/ajnr.A8489.","Lee J","AJNR Am J Neuroradiol","2025","2024/09/09","PMC11735443","","10.3174/ajnr.A8489"
"39941776","Exploring Artificial Intelligence Biases in Predictive Models for Cancer Diagnosis","Smiley A, Reategui-Rivera CM, Villarreal-Zegarra D, Escobar-Agreda S, Finkelstein J.","Cancers (Basel). 2025 Jan 26;17(3):407. doi: 10.3390/cancers17030407.","Smiley A","Cancers (Basel)","2025","2025/02/13","PMC11816222","","10.3390/cancers17030407"
"40115112","Predicting Candidacy for Unilateral Hypoglossal Nerve Stimulation Without Drug-Induced Sleep Endoscopy","Tschopp S, Borner U, Caversaccio M, Tschopp K.","OTO Open. 2025 Mar 20;9(1):e70099. doi: 10.1002/oto2.70099. eCollection 2025 Jan-Mar.","Tschopp S","OTO Open","2025","2025/03/21","PMC11924808","","10.1002/oto2.70099"
"40764535","Dynamic and interpretable deep learning model for predicting respiratory failure following cardiac surgery","Xu M, Liu H, Dai A, Tan Q, Zhang X, Ding R, Chen C, Zou J, Li Y, Si Y.","BMC Anesthesiol. 2025 Aug 5;25(1):394. doi: 10.1186/s12871-025-03239-z.","Xu M","BMC Anesthesiol","2025","2025/08/05","PMC12323176","","10.1186/s12871-025-03239-z"
"39462266","Validation of the Spanish Version of the Nurses' Global Assessment of Suicide Risk Scale (NGAR) in Nonclinical Settings","Alonso-Martínez L, Santos JC, Cunha M, Puente-Alcaraz J.","Nurs Open. 2024 Oct;11(10):e70057. doi: 10.1002/nop2.70057.","Alonso-Martínez L","Nurs Open","2024","2024/10/27","PMC11512755","","10.1002/nop2.70057"
"36867616","Development and external validation of multivariate prediction models for erectile dysfunction in men with localized prostate cancer","Hasannejadasl H, Roumen C, van der Poel H, Vanneste B, van Roermund J, Aben K, Kalendralis P, Osong B, Kiemeney L, Van Oort I, Verwey R, Hochstenbach L, J Bloemen-van Gurp E, Dekker A, Fijten RRR.","PLoS One. 2023 Mar 3;18(3):e0276815. doi: 10.1371/journal.pone.0276815. eCollection 2023.","Hasannejadasl H","PLoS One","2023","2023/03/03","PMC9983834","","10.1371/journal.pone.0276815"
"35355847","Development of a machine learning model using electrocardiogram signals to improve acute pulmonary embolism screening","Somani SS, Honarvar H, Narula S, Landi I, Lee S, Khachatoorian Y, Rehmani A, Kim A, De Freitas JK, Teng S, Jaladanki S, Kumar A, Russak A, Zhao SP, Freeman R, Levin MA, Nadkarni GN, Kagen AC, Argulian E, Glicksberg BS.","Eur Heart J Digit Health. 2021 Nov 25;3(1):56-66. doi: 10.1093/ehjdh/ztab101. eCollection 2022 Mar.","Somani SS","Eur Heart J Digit Health","2021","2022/03/31","PMC8946569","","10.1093/ehjdh/ztab101"
"35360013","Development and Validation of Prediction Models for Hypertensive Nephropathy, the PANDORA Study","Yang X, Zhou B, Zhou L, Cui L, Zeng J, Wang S, Shi W, Zhang Y, Luo X, Xu C, Xue Y, Chen H, Chen S, Wang G, Guo L, Jose PA, Wilcox CS, Wu S, Wu G, Zeng C.","Front Cardiovasc Med. 2022 Mar 10;9:794768. doi: 10.3389/fcvm.2022.794768. eCollection 2022.","Yang X","Front Cardiovasc Med","2022","2022/04/01","PMC8960139","","10.3389/fcvm.2022.794768"
"35921135","A Questionnaire-Based Ensemble Learning Model to Predict the Diagnosis of Vertigo: Model Development and Validation Study","Yu F, Wu P, Deng H, Wu J, Sun S, Yu H, Yang J, Luo X, He J, Ma X, Wen J, Qiu D, Nie G, Liu R, Hu G, Chen T, Zhang C, Li H.","J Med Internet Res. 2022 Aug 3;24(8):e34126. doi: 10.2196/34126.","Yu F","J Med Internet Res","2022","2022/08/03","PMC9386585","","10.2196/34126"
"31093549","Tufts PACE Clinical Predictive Model Registry: update 1990 through 2015","Wessler BS, Paulus J, Lundquist CM, Ajlan M, Natto Z, Janes WA, Jethmalani N, Raman G, Lutz JS, Kent DM.","Diagn Progn Res. 2017 Dec 21;1:20. doi: 10.1186/s41512-017-0021-2. eCollection 2017.","Wessler BS","Diagn Progn Res","2017","2019/05/17","PMC6460840","","10.1186/s41512-017-0021-2"
"31255609","Risk Prediction in Clinical Practice: A Practical Guide for Cardiothoracic Surgeons","Maiga A, Farjah F, Blume J, Deppen S, Welty VF, D'Agostino RS, Colditz GA, Kozower BD, Grogan EL.","Ann Thorac Surg. 2019 Nov;108(5):1573-1582. doi: 10.1016/j.athoracsur.2019.04.126. Epub 2019 Jun 27.","Maiga A","Ann Thorac Surg","2019","2019/07/01","PMC8859994","NIHMS1774243","10.1016/j.athoracsur.2019.04.126"
"37548758","ECMO PAL: using deep neural networks for survival prediction in venoarterial extracorporeal membrane oxygenation","Stephens AF, Šeman M, Diehl A, Pilcher D, Barbaro RP, Brodie D, Pellegrino V, Kaye DM, Gregory SD, Hodgson C; Extracorporeal Life Support Organization Member Centres.","Intensive Care Med. 2023 Sep;49(9):1090-1099. doi: 10.1007/s00134-023-07157-x. Epub 2023 Aug 7.","Stephens AF","Intensive Care Med","2023","2023/08/07","PMC10499722","","10.1007/s00134-023-07157-x"
"37207359","Current and Future Advances in Surgical Therapy for Pituitary Adenoma","Khan DZ, Hanrahan JG, Baldeweg SE, Dorward NL, Stoyanov D, Marcus HJ.","Endocr Rev. 2023 Sep 15;44(5):947-959. doi: 10.1210/endrev/bnad014.","Khan DZ","Endocr Rev","2023","2023/05/19","PMC10502574","","10.1210/endrev/bnad014"
"34411158","Personalizing the decision of dabigatran versus warfarin in atrial fibrillation: A secondary analysis of the Randomized Evaluation of Long-term anticoagulation therapY (RE-LY) trial","Reinhardt SW, Desai NR, Tang Y, Jones PG, Ader J, Spertus JA.","PLoS One. 2021 Aug 19;16(8):e0256338. doi: 10.1371/journal.pone.0256338. eCollection 2021.","Reinhardt SW","PLoS One","2021","2021/08/19","PMC8376053","","10.1371/journal.pone.0256338"
"37154154","Development and validation of a model for measuring alcohol consumption from transdermal alcohol content data among college students","Kianersi S, Ludema C, Agley J, Ahn YY, Parker M, Ideker S, Rosenberg M.","Addiction. 2023 Oct;118(10):2014-2025. doi: 10.1111/add.16228. Epub 2023 May 30.","Kianersi S","Addiction","2023","2023/05/08","PMC11081732","NIHMS1985842","10.1111/add.16228"
"33407932","Sensitivity and specificity of tuberculosis signs and symptoms screening and adjunct role of social pathology characteristics in predicting bacteriologically confirmed tuberculosis in Myanmar","Htet KKK, Chongsuvivatwong V, Aung ST.","Trop Med Health. 2021 Jan 7;49(1):3. doi: 10.1186/s41182-020-00292-x.","Htet KKK","Trop Med Health","2021","2021/01/07","PMC7789670","","10.1186/s41182-020-00292-x"
"33354674","An Algorithm for Classifying Patients Most Likely to Develop Severe Coronavirus Disease 2019 Illness","Kattan MW, Ji X, Milinovich A, Adegboye J, Duggal A, Dweik R, Khouli H, Gordon S, Young JB, Jehi L.","Crit Care Explor. 2020 Dec 16;2(12):e0300. doi: 10.1097/CCE.0000000000000300. eCollection 2020 Dec.","Kattan MW","Crit Care Explor","2020","2020/12/23","PMC7746202","","10.1097/CCE.0000000000000300"
"33165755","Mortality risk assessment in Spain and Italy, insights of the HOPE COVID-19 registry","Núñez-Gil IJ, Fernández-Pérez C, Estrada V, Becerra-Muñoz VM, El-Battrawy I, Uribarri A, Fernández-Rozas I, Feltes G, Viana-Llamas MC, Trabattoni D, López-País J, Pepe M, Romero R, Castro-Mejía AF, Cerrato E, Astrua TC, D'Ascenzo F, Fabregat-Andres O, Moreu J, Guerra F, Signes-Costa J, Marín F, Buosenso D, Bardají A, Raposeiras-Roubín S, Elola J, Molino Á, Gómez-Doblas JJ, Abumayyaleh M, Aparisi Á, Molina M, Guerri A, Arroyo-Espliguero R, Assanelli E, Mapelli M, García-Acuña JM, Brindicci G, Manzone E, Ortega-Armas ME, Bianco M, Trung CP, Núñez MJ, Castellanos-Lluch C, García-Vázquez E, Cabello-Clotet N, Jamhour-Chelh K, Tellez MJ, Fernández-Ortiz A, Macaya C; HOPE COVID-19 Investigators.","Intern Emerg Med. 2021 Jun;16(4):957-966. doi: 10.1007/s11739-020-02543-5. Epub 2020 Nov 9.","Núñez-Gil IJ","Intern Emerg Med","2021","2020/11/09","PMC7649104","","10.1007/s11739-020-02543-5"
"40375157","Comparison of methods for tuning machine learning model hyper-parameters: with application to predicting high-need high-cost health care users","Meaney C, Wang X, Guan J, Stukel TA.","BMC Med Res Methodol. 2025 May 15;25(1):134. doi: 10.1186/s12874-025-02561-x.","Meaney C","BMC Med Res Methodol","2025","2025/05/15","PMC12083160","","10.1186/s12874-025-02561-x"
"28279213","Cardiovascular risk factors are major determinants of thrombotic risk in patients with the lupus anticoagulant","Posch F, Gebhart J, Rand JH, Koder S, Quehenberger P, Pengo V, Ay C, Pabinger I.","BMC Med. 2017 Mar 10;15(1):54. doi: 10.1186/s12916-017-0807-7.","Posch F","BMC Med","2017","2017/03/11","PMC5345189","","10.1186/s12916-017-0807-7"
"36396339","Risk prediction model for cardiovascular diseases in adults initiating pharmacological treatment for attention-deficit/hyperactivity disorder","Dobrosavljevic M, Fazel S, Du Rietz E, Li L, Zhang L, Chang Z, Jernberg T, Faraone SV, Jendle J, Chen Q, Brikell I, Larsson H.","Evid Based Ment Health. 2022 Nov;25(4):185-190. doi: 10.1136/ebmental-2022-300492. Epub 2022 Sep 5.","Dobrosavljevic M","Evid Based Ment Health","2022","2022/11/17","PMC9685689","","10.1136/ebmental-2022-300492"
"40421889","One-Year Functional Outcomes Following Geriatric Hip Fracture: A Prospective Cohort Analysis","Zheng W, Cai Q, Zhang C, Chen S, Fu K.","Orthop Surg. 2025 Jul;17(7):2130-2140. doi: 10.1111/os.70081. Epub 2025 May 27.","Zheng W","Orthop Surg","2025","2025/05/27","PMC12214424","","10.1111/os.70081"
"40636830","Predicting ICU mortality in heart failure patients based on blood tests and vital signs","Wang Y, Rong J, Wei Z, Bai X, Deng Y.","Front Cardiovasc Med. 2025 Jun 25;12:1590367. doi: 10.3389/fcvm.2025.1590367. eCollection 2025.","Wang Y","Front Cardiovasc Med","2025","2025/07/10","PMC12238217","","10.3389/fcvm.2025.1590367"
"33079583","Machine Learning in Clinical Journals: Moving From Inscrutable to Informative","Singh K, Beam AL, Nallamothu BK.","Circ Cardiovasc Qual Outcomes. 2020 Oct;13(10):e007491. doi: 10.1161/CIRCOUTCOMES.120.007491. Epub 2020 Oct 14.","Singh K","Circ Cardiovasc Qual Outcomes","2020","2020/10/20","PMC9126253","NIHMS1630103","10.1161/CIRCOUTCOMES.120.007491"
"35363794","External validation of cardiac arrest-specific prognostication scores developed for early prognosis estimation after out-of-hospital cardiac arrest in a Korean multicenter cohort","Heo WY, Jung YH, Lee HY, Jeung KW, Lee BK, Youn CS, Choi SP, Park KN, Min YI; Korean Hypothermia Network Investigators.","PLoS One. 2022 Apr 1;17(4):e0265275. doi: 10.1371/journal.pone.0265275. eCollection 2022.","Heo WY","PLoS One","2022","2022/04/01","PMC8975166","","10.1371/journal.pone.0265275"
"35908091","Localization-adjusted diagnostic performance and assistance effect of a computer-aided detection system for pneumothorax and consolidation","Lee SY, Ha S, Jeon MG, Li H, Choi H, Kim HP, Choi YR, I H, Jeong YJ, Park YH, Ahn H, Hong SH, Koo HJ, Lee CW, Kim MJ, Kim YJ, Kim KW, Choi JM.","NPJ Digit Med. 2022 Jul 30;5(1):107. doi: 10.1038/s41746-022-00658-x.","Lee SY","NPJ Digit Med","2022","2022/07/30","PMC9339006","","10.1038/s41746-022-00658-x"
"34902259","Radiomics in surgical oncology: applications and challenges","Williams TL, Saadat LV, Gonen M, Wei A, Do RKG, Simpson AL.","Comput Assist Surg (Abingdon). 2021 Dec;26(1):85-96. doi: 10.1080/24699322.2021.1994014.","Williams TL","Comput Assist Surg (Abingdon)","2021","2021/12/13","PMC9238238","NIHMS1813935","10.1080/24699322.2021.1994014"
"35851710","Clinical effect of obesity on N-terminal pro-B-type natriuretic peptide cut-off concentrations for the diagnosis of acute heart failure","Kozhuharov N, Martin J, Wussler D, Lopez-Ayala P, Belkin M, Strebel I, Flores D, Diebold M, Shrestha S, Nowak A, Gualandro DM, Michou E, Zimmermann T, Rentsch K, von Eckardstein A, Keller DI, Breidthardt T, Mueller C; BASEL V Investigators.","Eur J Heart Fail. 2022 Sep;24(9):1545-1554. doi: 10.1002/ejhf.2618. Epub 2022 Aug 8.","Kozhuharov N","Eur J Heart Fail","2022","2022/07/19","PMC9804229","","10.1002/ejhf.2618"
