PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
33927287,U-survival for prognostic prediction of disease progression and mortality of patients with COVID-19,"Näppi JJ, Uemura T, Watari C, Hironaka T, Kamiya T, Yoshida H.",Sci Rep. 2021 Apr 29;11(1):9263. doi: 10.1038/s41598-021-88591-z.,Näppi JJ,Sci Rep,2021,2021/04/30,PMC8084966,,10.1038/s41598-021-88591-z
33077708,Multiple myeloma and SARS-CoV-2 infection: clinical characteristics and prognostic factors of inpatient mortality,"Martínez-López J, Mateos MV, Encinas C, Sureda A, Hernández-Rivas JÁ, Lopez de la Guía A, Conde D, Krsnik I, Prieto E, Riaza Grau R, Gironella M, Blanchard MJ, Caminos N, Fernández de Larrea C, Senin MA, Escalante F, de la Puerta JE, Giménez E, Martínez-Barranco P, Mateos JJ, Casado LF, Bladé J, Lahuerta JJ, de la Cruz J, San-Miguel J.",Blood Cancer J. 2020 Oct 19;10(10):103. doi: 10.1038/s41408-020-00372-5.,Martínez-López J,Blood Cancer J,2020,2020/10/20,PMC7570395,,10.1038/s41408-020-00372-5
39141307,Which heart failure patients benefit most from non-invasive telemedicine? An overview of current evidence and future directions,"van Eijk J, Luijken K, Trappenburg J, Jaarsma T, Asselbergs FW.",Neth Heart J. 2024 Sep;32(9):304-314. doi: 10.1007/s12471-024-01886-4. Epub 2024 Aug 14.,van Eijk J,Neth Heart J,2024,2024/08/14,PMC11336005,,10.1007/s12471-024-01886-4
38034881,Survival benefit from liver transplantation for patients with and without hepatocellular carcinoma,"Goudsmit BFJ, Ilaria Prosepe, Tushuizen ME, Mazzaferro V, Alwayn IPJ, van Hoek B, Braat AE, Putter H.",JHEP Rep. 2023 Sep 13;5(12):100907. doi: 10.1016/j.jhepr.2023.100907. eCollection 2023 Dec.,Goudsmit BFJ,JHEP Rep,2023,2023/11/30,PMC10685016,,10.1016/j.jhepr.2023.100907
32668829,Ultrasonographic findings of child acute appendicitis incorporated into a scoring system,"Pop GN, Costea FO, Lungeanu D, Iacob ER, Popoiu CM.",Singapore Med J. 2022 Jan;63(1):35-41. doi: 10.11622/smedj.2020102. Epub 2020 Jul 15.,Pop GN,Singapore Med J,2022,2020/07/17,PMC9251212,,10.11622/smedj.2020102
32961572,Derivation and Validation of a Predictive Score for Disease Worsening in Patients with COVID-19,"Gerotziafas GT, Sergentanis TN, Voiriot G, Lassel L, Papageorgiou C, Elabbadi A, Turpin M, Vandreden P, Papageorgiou L, Psaltopoulou T, Terpos E, Dimopoulos MA, Parrot A, Cadranel J, Pialoux G, Fartoukh M, Elalamy I.",Thromb Haemost. 2020 Dec;120(12):1680-1690. doi: 10.1055/s-0040-1716544. Epub 2020 Sep 22.,Gerotziafas GT,Thromb Haemost,2020,2020/09/22,PMC7869041,,10.1055/s-0040-1716544
36195679,Improved survival after single-unit cord blood transplantation using fludarabine and melphalan-based reduced-intensity conditioning for malignant lymphoma: impact of melphalan dose and graft-versus-host disease prophylaxis with mycophenolate mofetil,"Sakatoku K, Kim SW, Okamura H, Kanaya M, Kato K, Yamasaki S, Uchida N, Kobayashi H, Fukuda T, Takayama N, Ishikawa J, Nakazawa H, Sakurai M, Ikeda T, Kondo T, Yoshioka S, Miyamoto T, Kimura T, Ichinohe T, Atsuta Y, Kondo E.",Ann Hematol. 2022 Dec;101(12):2743-2757. doi: 10.1007/s00277-022-04990-w. Epub 2022 Oct 5.,Sakatoku K,Ann Hematol,2022,2022/10/04,,,10.1007/s00277-022-04990-w
27714897,Development and Validation of a Novel Laboratory-Specific Correction Equation for Total Serum Calcium and Its Association With Mortality Among Hemodialysis Patients,"Obi Y, Nguyen DV, Streja E, Rivara MB, Rhee CM, Lau WL, Chen Y, Kovesdy CP, Mehrotra R, Kalantar-Zadeh K.",J Bone Miner Res. 2017 Mar;32(3):549-559. doi: 10.1002/jbmr.3013. Epub 2016 Nov 1.,Obi Y,J Bone Miner Res,2017,2016/10/08,PMC5947953,NIHMS961245,10.1002/jbmr.3013
32756879,Core Recommendations for Antifungal Stewardship: A Statement of the Mycoses Study Group Education and Research Consortium,"Johnson MD, Lewis RE, Dodds Ashley ES, Ostrosky-Zeichner L, Zaoutis T, Thompson GR, Andes DR, Walsh TJ, Pappas PG, Cornely OA, Perfect JR, Kontoyiannis DP.",J Infect Dis. 2020 Aug 5;222(Suppl 3):S175-S198. doi: 10.1093/infdis/jiaa394.,Johnson MD,J Infect Dis,2020,2020/08/07,PMC7403757,,10.1093/infdis/jiaa394
31784992,Prospective validation of a machine learning model that uses provider notes to identify candidates for resective epilepsy surgery,"Wissel BD, Greiner HM, Glauser TA, Holland-Bouley KD, Mangano FT, Santel D, Faist R, Zhang N, Pestian JP, Szczesniak RD, Dexheimer JW.",Epilepsia. 2020 Jan;61(1):39-48. doi: 10.1111/epi.16398. Epub 2019 Nov 29.,Wissel BD,Epilepsia,2020,2019/12/01,PMC6980264,NIHMS1058578,10.1111/epi.16398
35451626,CT radiomics signature: a potential biomarker for fibroblast activation protein expression in patients with pancreatic ductal adenocarcinoma,"Meng Y, Yu J, Zhu M, Zhou J, Li N, Liu F, Zhang H, Fang X, Li J, Feng X, Wang L, Jiang H, Lu J, Shao C, Bian Y.",Abdom Radiol (NY). 2022 Aug;47(8):2822-2834. doi: 10.1007/s00261-022-03512-6. Epub 2022 Apr 22.,Meng Y,Abdom Radiol (NY),2022,2022/04/22,,,10.1007/s00261-022-03512-6
35111616,Fully automated radiomic screening pipeline for osteoporosis and abnormal bone density with a deep learning-based segmentation using a short lumbar mDixon sequence,"Zhao Y, Zhao T, Chen S, Zhang X, Serrano Sosa M, Liu J, Mo X, Chen X, Huang M, Li S, Zhang X, Huang C.",Quant Imaging Med Surg. 2022 Feb;12(2):1198-1213. doi: 10.21037/qims-21-587.,Zhao Y,Quant Imaging Med Surg,2022,2022/02/03,PMC8739149,,10.21037/qims-21-587
36857052,Development and Validation of a Scoring System for Hemorrhage Risk in Brain Arteriovenous Malformations,"Chen Y, Han H, Meng X, Jin H, Gao D, Ma L, Li R, Li Z, Yan D, Zhang H, Yuan K, Wang K, Zhang Y, Zhao Y, Jin W, Li R, Lin F, Chao X, Lin Z, Hao Q, Wang H, Ye X, Kang S, Li Y, Sun S, Liu A, Wang S, Zhao Y, Chen X.",JAMA Netw Open. 2023 Mar 1;6(3):e231070. doi: 10.1001/jamanetworkopen.2023.1070.,Chen Y,JAMA Netw Open,2023,2023/03/01,PMC9978947,,10.1001/jamanetworkopen.2023.1070
30544420,Machine learning methods for automatic pain assessment using facial expression information: Protocol for a systematic review and meta-analysis,"Liu D, Cheng D, Houle TT, Chen L, Zhang W, Deng H.",Medicine (Baltimore). 2018 Dec;97(49):e13421. doi: 10.1097/MD.0000000000013421.,Liu D,Medicine (Baltimore),2018,2018/12/15,PMC6310598,,10.1097/MD.0000000000013421
36583823,Establishment of a Nomogram for Predicting the Suboptimal Angiographic Outcomes of Coronary De Novo Lesions Treated with Drug-Coated Balloons,"Yu X, Wang Y, Zhang W, Wang X, Jia N, Zhang Y, Yang C, Li P, Xu F, Ji F.",Adv Ther. 2023 Mar;40(3):975-989. doi: 10.1007/s12325-022-02400-1. Epub 2022 Dec 30.,Yu X,Adv Ther,2023,2022/12/30,,,10.1007/s12325-022-02400-1
35573904,A Unified Framework on Generalizability of Clinical Prediction Models,"Wan B, Caffo B, Vedula SS.",Front Artif Intell. 2022 Apr 29;5:872720. doi: 10.3389/frai.2022.872720. eCollection 2022.,Wan B,Front Artif Intell,2022,2022/05/16,PMC9100692,,10.3389/frai.2022.872720
30406311,Predictive value of sarcopenia and visceral obesity for postoperative pancreatic fistula after pancreaticoduodenectomy analyzed on clinically acquired CT and MRI,"Jang M, Park HW, Huh J, Lee JH, Jeong YK, Nah YW, Park J, Kim KW.",Eur Radiol. 2019 May;29(5):2417-2425. doi: 10.1007/s00330-018-5790-7. Epub 2018 Nov 7.,Jang M,Eur Radiol,2019,2018/11/09,,,10.1007/s00330-018-5790-7
35871390,Using machine learning for mortality prediction and risk stratification in atezolizumab-treated cancer patients: Integrative analysis of eight clinical trials,"Wu Y, Zhu W, Wang J, Liu L, Zhang W, Wang Y, Shi J, Xia J, Gu Y, Qian Q, Hong Y.",Cancer Med. 2023 Feb;12(3):3744-3757. doi: 10.1002/cam4.5060. Epub 2022 Jul 24.,Wu Y,Cancer Med,2023,2022/07/24,PMC9939114,,10.1002/cam4.5060
34815633,A radiomics prognostic scoring system for predicting progression-free survival in patients with stage IV non-small cell lung cancer treated with platinum-based chemotherapy,"He L, Li Z, Chen X, Huang Y, Yan L, Liang C, Liu Z.",Chin J Cancer Res. 2021 Oct 31;33(5):592-605. doi: 10.21147/j.issn.1000-9604.2021.05.06.,He L,Chin J Cancer Res,2021,2021/11/24,PMC8580802,,10.21147/j.issn.1000-9604.2021.05.06
34872592,Solitary pulmonary nodule malignancy predictive models applicable to routine clinical practice: a systematic review,"Senent-Valero M, Librero J, Pastor-Valero M.",Syst Rev. 2021 Dec 6;10(1):308. doi: 10.1186/s13643-021-01856-6.,Senent-Valero M,Syst Rev,2021,2021/12/07,PMC8650360,,10.1186/s13643-021-01856-6
34995082,Prediction of invasive adenocarcinomas manifesting as pure ground-glass nodules based on radiomic signature of low-dose CT in lung cancer screening,"Li Y, Liu J, Yang X, Xu H, Qing H, Ren J, Zhou P.",Br J Radiol. 2022 May 1;95(1133):20211048. doi: 10.1259/bjr.20211048. Epub 2022 Jan 20.,Li Y,Br J Radiol,2022,2022/01/07,PMC10993960,,10.1259/bjr.20211048
34692547,Radiomic Features of Multi-ROI and Multi-Phase MRI for the Prediction of Microvascular Invasion in Solitary Hepatocellular Carcinoma,"Yang Y, Fan W, Gu T, Yu L, Chen H, Lv Y, Liu H, Wang G, Zhang D.",Front Oncol. 2021 Oct 7;11:756216. doi: 10.3389/fonc.2021.756216. eCollection 2021.,Yang Y,Front Oncol,2021,2021/10/25,PMC8529277,,10.3389/fonc.2021.756216
36002218,Development of prediction models for complications after primary total hip and knee arthroplasty: a single-centre retrospective cohort study in the Netherlands,"Sweerts L, Hoogeboom TJ, van Wessel T, van der Wees PJ, van de Groes SAW.",BMJ Open. 2022 Aug 24;12(8):e062065. doi: 10.1136/bmjopen-2022-062065.,Sweerts L,BMJ Open,2022,2022/08/24,PMC9413190,,10.1136/bmjopen-2022-062065
34772750,Development and validation of multivariable prediction models for adverse COVID-19 outcomes in patients with IBD,"Sperger J, Shah KS, Lu M, Zhang X, Ungaro RC, Brenner EJ, Agrawal M, Colombel JF, Kappelman MD, Kosorok MR.",BMJ Open. 2021 Nov 12;11(11):e049740. doi: 10.1136/bmjopen-2021-049740.,Sperger J,BMJ Open,2021,2021/11/13,PMC8593277,,10.1136/bmjopen-2021-049740
37529768,Development and Validation of Nomogram for the Prediction of Malignant Ventricular Arrhythmia Including Circulating Inflammatory Cells in Patients with Acute ST-Segment Elevation Myocardial Infarction,"Wang L, Yang L, Li T, Geng S.",J Inflamm Res. 2023 Jul 27;16:3185-3196. doi: 10.2147/JIR.S420305. eCollection 2023.,Wang L,J Inflamm Res,2023,2023/08/02,PMC10389081,,10.2147/JIR.S420305
37904228,Multivariable prediction models of caries increment: a systematic review and critical appraisal,"Havsed K, Hänsel Petersson G, Isberg PE, Pigg M, Svensäter G; Foresight Research Consortium; Rohlin M.",Syst Rev. 2023 Oct 30;12(1):202. doi: 10.1186/s13643-023-02298-y.,Havsed K,Syst Rev,2023,2023/10/31,PMC10614348,,10.1186/s13643-023-02298-y
35078442,Predicting medical usage rate at mass gathering events in Belgium: development and validation of a nonlinear multivariable regression model,"Scheers H, Van Remoortel H, Lauwers K, Gillebeert J, Stroobants S, Vranckx P, De Buck E, Vandekerckhove P.",BMC Public Health. 2022 Jan 25;22(1):173. doi: 10.1186/s12889-022-12580-8.,Scheers H,BMC Public Health,2022,2022/01/26,PMC8789208,,10.1186/s12889-022-12580-8
32401985,Clinical prediction models for acute kidney injury,"Huang CY, Grandas FG, Flechet M, Meyfroidt G.",Rev Bras Ter Intensiva. 2020 Mar;32(1):123-132. doi: 10.5935/0103-507x.20200018. Epub 2020 May 8.,Huang CY,Rev Bras Ter Intensiva,2020,2020/05/14,PMC7206939,,10.5935/0103-507x.20200018
31138809,An accurate prediction model to identify undiagnosed at-risk patients with COPD: a cross-sectional case-finding study,"Su KC, Ko HK, Chou KT, Hsiao YH, Su VY, Perng DW, Kou YR.",NPJ Prim Care Respir Med. 2019 May 28;29(1):22. doi: 10.1038/s41533-019-0135-9.,Su KC,NPJ Prim Care Respir Med,2019,2019/05/30,PMC6538645,,10.1038/s41533-019-0135-9
34914569,External Validation of a Risk Score for Daily Prediction of Atrial Fibrillation among Critically Ill Patients with Sepsis,"Rucci JM, Bosch NA, Quinn EK, Chon KH, McManus DD, Walkey AJ.",Ann Am Thorac Soc. 2022 Apr;19(4):697-701. doi: 10.1513/AnnalsATS.202107-787RL.,Rucci JM,Ann Am Thorac Soc,2022,2021/12/16,PMC8996280,,10.1513/AnnalsATS.202107-787RL
37674196,Comparison of the diagnostic performance of twelve noninvasive scores of metabolic dysfunction-associated fatty liver disease,"Zou H, Ma X, Zhang F, Xie Y.",Lipids Health Dis. 2023 Sep 6;22(1):145. doi: 10.1186/s12944-023-01902-3.,Zou H,Lipids Health Dis,2023,2023/09/06,PMC10481547,,10.1186/s12944-023-01902-3
29563837,Combining statistical techniques to predict postsurgical risk of 1-year mortality for patients with colon cancer,"Arostegui I, Gonzalez N, Fernández-de-Larrea N, Lázaro-Aramburu S, Baré M, Redondo M, Sarasqueta C, Garcia-Gutierrez S, Quintana JM; REDISSEC CARESS-CCR Group.",Clin Epidemiol. 2018 Mar 6;10:235-251. doi: 10.2147/CLEP.S146729. eCollection 2018.,Arostegui I,Clin Epidemiol,2018,2018/03/23,PMC5846756,,10.2147/CLEP.S146729
32109446,Outcomes of Pulmonary Arterial Hypertension Are Improved in a Specialty Care Center,"Pi H, Kosanovich CM, Handen A, Tao M, Visina J, Vanspeybroeck G, Simon MA, Risbano MG, Desai A, Mathier MA, Rivera-Lebron BN, Nguyen Q, Kliner J, Nouraie M, Chan SY.",Chest. 2020 Jul;158(1):330-340. doi: 10.1016/j.chest.2020.01.046. Epub 2020 Feb 25.,Pi H,Chest,2020,2020/02/29,PMC7339236,,10.1016/j.chest.2020.01.046
37868215,Using Machine Learning to Predict Nonachievement of Clinically Significant Outcomes After Rotator Cuff Repair,"Alaiti RK, Vallio CS, Assunção JH, de Andrade E Silva FB, Gracitelli MEC, Neto AAF, Malavolta EA.",Orthop J Sports Med. 2023 Oct 19;11(10):23259671231206180. doi: 10.1177/23259671231206180. eCollection 2023 Oct.,Alaiti RK,Orthop J Sports Med,2023,2023/10/23,PMC10588422,,10.1177/23259671231206180
37620767,Predicting central lymph node metastasis in patients with papillary thyroid carcinoma based on ultrasound radiomic and morphological features analysis,"Yan X, Mou X, Yang Y, Ren J, Zhou X, Huang Y, Yuan H.",BMC Med Imaging. 2023 Aug 24;23(1):111. doi: 10.1186/s12880-023-01085-4.,Yan X,BMC Med Imaging,2023,2023/08/24,PMC10463837,,10.1186/s12880-023-01085-4
32050948,Personal and social patterns predict influenza vaccination decision,"Shaham A, Chodick G, Shalev V, Yamin D.",BMC Public Health. 2020 Feb 12;20(1):222. doi: 10.1186/s12889-020-8327-3.,Shaham A,BMC Public Health,2020,2020/02/14,PMC7017468,,10.1186/s12889-020-8327-3
32434513,Derivation and validation of a prognostic score for neonatal mortality in Ethiopia: a case-control study,"Mediratta RP, Amare AT, Behl R, Efron B, Narasimhan B, Teklu A, Shehibo A, Ayalew M, Kache S.",BMC Pediatr. 2020 May 20;20(1):238. doi: 10.1186/s12887-020-02107-8.,Mediratta RP,BMC Pediatr,2020,2020/05/22,PMC7237621,,10.1186/s12887-020-02107-8
32210472,"Prognostic factors for medical and productivity costs, and return to work after trauma","de Munter L, Geraerds AJLM, de Jongh MAC, van der Vlegel M, Steyerberg EW, Haagsma JA, Polinder S.",PLoS One. 2020 Mar 25;15(3):e0230641. doi: 10.1371/journal.pone.0230641. eCollection 2020.,de Munter L,PLoS One,2020,2020/03/27,PMC7094860,,10.1371/journal.pone.0230641
32530947,A systematic review of machine learning models for predicting outcomes of stroke with structured data,"Wang W, Kiik M, Peek N, Curcin V, Marshall IJ, Rudd AG, Wang Y, Douiri A, Wolfe CD, Bray B.",PLoS One. 2020 Jun 12;15(6):e0234722. doi: 10.1371/journal.pone.0234722. eCollection 2020.,Wang W,PLoS One,2020,2020/06/13,PMC7292406,,10.1371/journal.pone.0234722
37152361,Predicting the emergence of malignant brain oedema in acute ischaemic stroke: a prospective multicentre study with development and validation of predictive modelling,"Wu S, Wang Y, Yuan R, Guo F, Yang D, Li Z, Wu B, Wang C, Duan J, Ling T, Zhang H, Zhang S, Wu B, Anderson CS, Liu M.",EClinicalMedicine. 2023 Apr 27;59:101977. doi: 10.1016/j.eclinm.2023.101977. eCollection 2023 May.,Wu S,EClinicalMedicine,2023,2023/05/08,PMC10154953,,10.1016/j.eclinm.2023.101977
26784705,American Joint Committee on Cancer acceptance criteria for inclusion of risk models for individualized prognosis in the practice of precision medicine,"Kattan MW, Hess KR, Amin MB, Lu Y, Moons KG, Gershenwald JE, Gimotty PA, Guinney JH, Halabi S, Lazar AJ, Mahar AL, Patel T, Sargent DJ, Weiser MR, Compton C; members of the AJCC Precision Medicine Core.",CA Cancer J Clin. 2016 Sep;66(5):370-4. doi: 10.3322/caac.21339. Epub 2016 Jan 19.,Kattan MW,CA Cancer J Clin,2016,2016/01/20,PMC4955656,NIHMS768803,10.3322/caac.21339
38643478,Development and validation of a preliminary multivariable diagnostic model for identifying unusual infections in hospitalized patients,"Tekin A, Joghataee M, Rovati L, Truong H, Castillo-Zambrano C, Kushagra K, Nikravangolsefid N, Ozkan M, Gupta A, Herasevich V, Domecq J, O'Horo J, Gajic O.",Biomol Biomed. 2024 Sep 6;24(5):1387-1399. doi: 10.17305/bb.2024.10447.,Tekin A,Biomol Biomed,2024,2024/04/21,PMC11379024,,10.17305/bb.2024.10447
28350807,External validation and comparison of two variants of the Elixhauser comorbidity measures for all-cause mortality,"Fortin Y, Crispo JA, Cohen D, McNair DS, Mattison DR, Krewski D.",PLoS One. 2017 Mar 28;12(3):e0174379. doi: 10.1371/journal.pone.0174379. eCollection 2017.,Fortin Y,PLoS One,2017,2017/03/29,PMC5369776,,10.1371/journal.pone.0174379
34428208,Applications of machine learning to undifferentiated chest pain in the emergency department: A systematic review,"Stewart J, Lu J, Goudie A, Bennamoun M, Sprivulis P, Sanfillipo F, Dwivedi G.",PLoS One. 2021 Aug 24;16(8):e0252612. doi: 10.1371/journal.pone.0252612. eCollection 2021.,Stewart J,PLoS One,2021,2021/08/24,PMC8384172,,10.1371/journal.pone.0252612
27846895,Development and validation of a prehospital prediction model for acute traumatic coagulopathy,"Peltan ID, Rowhani-Rahbar A, Vande Vusse LK, Caldwell E, Rea TD, Maier RV, Watkins TR.",Crit Care. 2016 Nov 16;20(1):371. doi: 10.1186/s13054-016-1541-9.,Peltan ID,Crit Care,2016,2016/11/17,PMC5111191,,10.1186/s13054-016-1541-9
38833331,Multimodal imaging-based prediction of recurrence for unresectable HCC after downstage and resection-cohort study,"Jiang H, Zuo M, Li W, Zhuo S, Wu P, An C.",Int J Surg. 2024 Sep 1;110(9):5672-5684. doi: 10.1097/JS9.0000000000001752.,Jiang H,Int J Surg,2024,2024/06/04,PMC11392192,,10.1097/JS9.0000000000001752
36984465,Evaluation of Early Warning Scores on In-Hospital Mortality in COVID-19 Patients: A Tertiary Hospital Study from Taiwan,"Tsai W, Chen C, Jo SY, Hsiao CH, Chien DK, Chang WH, Chen TH.",Medicina (Kaunas). 2023 Feb 26;59(3):464. doi: 10.3390/medicina59030464.,Tsai W,Medicina (Kaunas),2023,2023/03/29,PMC10057579,,10.3390/medicina59030464
37402757,Early detection of colorectal cancer by leveraging Dutch primary care consultation notes with free text embeddings,"Luik TT, Abu-Hanna A, van Weert HCPM, Schut MC.",Sci Rep. 2023 Jul 4;13(1):10760. doi: 10.1038/s41598-023-37397-2.,Luik TT,Sci Rep,2023,2023/07/04,PMC10319709,,10.1038/s41598-023-37397-2
34367946,Artificial Intelligence in the Imaging of Gastric Cancer: Current Applications and Future Direction,"Qin Y, Deng Y, Jiang H, Hu N, Song B.",Front Oncol. 2021 Jul 21;11:631686. doi: 10.3389/fonc.2021.631686. eCollection 2021.,Qin Y,Front Oncol,2021,2021/08/09,PMC8335156,,10.3389/fonc.2021.631686
34435439,Required dose of sugammadex or neostigmine for reversal of vecuronium-induced shallow residual neuromuscular block at a train-of-four ratio of 0.3,"He J, He H, Li X, Sun M, Lai Z, Xu B.",Clin Transl Sci. 2022 Jan;15(1):234-243. doi: 10.1111/cts.13143. Epub 2021 Nov 2.,He J,Clin Transl Sci,2022,2021/08/26,PMC8742655,,10.1111/cts.13143
37415234,Development and validation of the creatinine clearance predictor machine learning models in critically ill adults,"Huang CY, Güiza F, Wouters P, Mebis L, Carra G, Gunst J, Meersseman P, Casaer M, Van den Berghe G, De Vlieger G, Meyfroidt G.",Crit Care. 2023 Jul 6;27(1):272. doi: 10.1186/s13054-023-04553-z.,Huang CY,Crit Care,2023,2023/07/06,PMC10327364,,10.1186/s13054-023-04553-z
37417305,Heart-Brain 346-7 Score: the development and validation of a simple mortality prediction score for carbon monoxide poisoning utilizing deep learning,"Rose JJ, Zhang MS, Pan J, Gauthier MC, Pizon AF, Saul MI, Nouraie SM.",Clin Toxicol (Phila). 2023 Jul;61(7):492-499. doi: 10.1080/15563650.2023.2226817. Epub 2023 Jul 7.,Rose JJ,Clin Toxicol (Phila),2023,2023/07/07,PMC10529057,NIHMS1917889,10.1080/15563650.2023.2226817
27004674,Development and Validation of the Neonatal Risk Estimate Score for Children Using Extracorporeal Respiratory Support,"Barbaro RP, Bartlett RH, Chapman RL, Paden ML, Roberts LA, Gebremariam A, Annich GM, Davis MM.",J Pediatr. 2016 Jun;173:56-61.e3. doi: 10.1016/j.jpeds.2016.02.057. Epub 2016 Mar 19.,Barbaro RP,J Pediatr,2016,2016/03/24,PMC4884525,NIHMS771228,10.1016/j.jpeds.2016.02.057
38727580,Predicting short- to medium-term care home admission risk in older adults: a systematic review of externally validated models,"Ho L, Pugh C, Seth S, Arakelyan S, Lone NI, Lyall MJ, Anand A, Fleuriot JD, Galdi P, Guthrie B.",Age Ageing. 2024 May 1;53(5):afae088. doi: 10.1093/ageing/afae088.,Ho L,Age Ageing,2024,2024/05/10,PMC11084757,,10.1093/ageing/afae088
37246225,Development and validation of explainable machine-learning models for carotid atherosclerosis early screening,"Yun K, He T, Zhen S, Quan M, Yang X, Man D, Zhang S, Wang W, Han X.",J Transl Med. 2023 May 29;21(1):353. doi: 10.1186/s12967-023-04093-8.,Yun K,J Transl Med,2023,2023/05/28,PMC10225282,,10.1186/s12967-023-04093-8
37436507,CT-based radiomics nomogram for prediction of survival after transarterial chemoembolization with drug-eluting beads in patients with hepatocellular carcinoma and portal vein tumor thrombus,"Cheng S, Hu G, Jin Z, Wang Z, Xue H.",Eur Radiol. 2023 Dec;33(12):8715-8726. doi: 10.1007/s00330-023-09830-7. Epub 2023 Jul 12.,Cheng S,Eur Radiol,2023,2023/07/12,,,10.1007/s00330-023-09830-7
33442841,Deep Phenotyping of HIV Neurocognitive Complications Among Individuals Residing in High-Income Countries,"Paul R, Garcia-Egan P, Bolzenius J, Mannarino J.",Curr Top Behav Neurosci. 2021;50:245-269. doi: 10.1007/7854_2020_185.,Paul R,Curr Top Behav Neurosci,2021,2021/01/14,,,10.1007/7854_2020_185
33532290,"Risk stratification tools in prostate cancer, where do we stand?","Clinckaert A, Devos G, Roussel E, Joniau S.",Transl Androl Urol. 2021 Jan;10(1):12-18. doi: 10.21037/tau-20-1211.,Clinckaert A,Transl Androl Urol,2021,2021/02/03,PMC7844509,,10.21037/tau-20-1211
39513161,Prevent III score as a predictor of limb salvage and mortality after aortoiliac revascularization,"Romana-Dias L, Alves D, Vidoedo J, Rocha-Neves J, Andrade JP, Pereira-Neves A.",Turk Gogus Kalp Damar Cerrahisi Derg. 2024 Jul 23;32(3):253-260. doi: 10.5606/tgkdc.dergisi.2024.26066. eCollection 2024 Jul.,Romana-Dias L,Turk Gogus Kalp Damar Cerrahisi Derg,2024,2024/11/08,PMC11538934,,10.5606/tgkdc.dergisi.2024.26066
38644449,Nomogram for predicting in-hospital mortality in trauma patients undergoing resuscitative endovascular balloon occlusion of the aorta: a retrospective multicenter study,"Yu B, Cho J, Kang BH, Kim K, Kim DH, Chang SW, Jung PY, Heo Y, Kang WS.",Sci Rep. 2024 Apr 22;14(1):9164. doi: 10.1038/s41598-024-59861-3.,Yu B,Sci Rep,2024,2024/04/21,PMC11033263,,10.1038/s41598-024-59861-3
39902368,Evaluation of the Effectiveness of Diabetic Foot Ulcer Recurrence Risk Prediction Models: A Systematic Review,"Li ZQ, Zhang YP, Fu GF, Chen JF, Zheng QP, Xian XM, Wang M.",Iran J Public Health. 2025 Jan;54(1):24-35. doi: 10.18502/ijph.v54i1.17572.,Li ZQ,Iran J Public Health,2025,2025/02/04,PMC11787831,,10.18502/ijph.v54i1.17572
35869686,Development of a Prediction Model for COVID-19 Acute Respiratory Distress Syndrome in Patients With Rheumatic Diseases: Results From the Global Rheumatology Alliance Registry,"Izadi Z, Gianfrancesco MA, Aguirre A, Strangfeld A, Mateus EF, Hyrich KL, Gossec L, Carmona L, Lawson-Tovey S, Kearsley-Fleet L, Schaefer M, Seet AM, Schmajuk G, Jacobsohn L, Katz P, Rush S, Al-Emadi S, Sparks JA, Hsu TY, Patel NJ, Wise L, Gilbert E, Duarte-García A, Valenzuela-Almada MO, Ugarte-Gil MF, Ribeiro SLE, de Oliveira Marinho A, de Azevedo Valadares LD, Giuseppe DD, Hasseli R, Richter JG, Pfeil A, Schmeiser T, Isnardi CA, Reyes Torres AA, Alle G, Saurit V, Zanetti A, Carrara G, Labreuche J, Barnetche T, Herasse M, Plassart S, Santos MJ, Rodrigues AM, Robinson PC, Machado PM, Sirotich E, Liew JW, Hausmann JS, Sufka P, Grainger R, Bhana S, Costello W, Wallace ZS, Yazdany J; Global Rheumatology Alliance Registry.",ACR Open Rheumatol. 2022 Oct;4(10):872-882. doi: 10.1002/acr2.11481. Epub 2022 Jul 22.,Izadi Z,ACR Open Rheumatol,2022,2022/07/23,PMC9350083,,10.1002/acr2.11481
40241889,The challenges for developing prognostic prediction models for acute kidney injury in hospitalized children: A systematic review,"Wang C, Liu X, Zhang C, Yan R, Li Y, Peng X.",Pediatr Investig. 2024 Dec 11;9(1):70-81. doi: 10.1002/ped4.12458. eCollection 2025 Mar.,Wang C,Pediatr Investig,2024,2025/04/17,PMC11998178,,10.1002/ped4.12458
39558857,Machine learning-based prediction of elevated N terminal pro brain natriuretic peptide among US general population,"Mori Y, Fukuma S, Yamaji K, Mizuno A, Kondo N, Inoue K.",ESC Heart Fail. 2025 Apr;12(2):859-868. doi: 10.1002/ehf2.15056. Epub 2024 Nov 19.,Mori Y,ESC Heart Fail,2025,2024/11/19,PMC11911594,,10.1002/ehf2.15056
40417419,Association of High Tumor-Stroma Ratio with Prostate Cancer Progression: Insights from Clinical and Genomic Data,"Xu W, Niu Q, Zhao K, Zhao H, Zhang L, Li W, Yan H, Dong Z.",Int J Gen Med. 2025 May 20;18:2599-2618. doi: 10.2147/IJGM.S515066. eCollection 2025.,Xu W,Int J Gen Med,2025,2025/05/26,PMC12103176,,10.2147/IJGM.S515066
